network,policy,n,objective_mean,objective_ci95,loss_mean_mean,loss_mean_ci95,avg_bandwidth_mean,avg_bandwidth_ci95,bandwidth_saving_vs_b3_pct_mean,bandwidth_saving_vs_b3_pct_ci95,missed_pct_mean,missed_pct_ci95,false_alarm_pct_mean,false_alarm_pct_ci95,precision_mean,precision_ci95,recall_mean,recall_ci95,f1_mean,f1_ci95,avg_aoi_mean,avg_aoi_ci95,max_aoi_mean,max_aoi_ci95,fairness_mean,fairness_ci95,packet_success_pct_mean,packet_success_pct_ci95,constraint_violation_pct_mean,constraint_violation_pct_ci95,switching_rate_pct_mean,switching_rate_pct_ci95,recovery_aoi_mean,recovery_aoi_ci95
burst,channel_aware,320,0.15443348556890235,0.0014433992675838402,0.03544182203036366,0.0014462783384404272,2.836786786786786,0.003025027807837638,5.440440440440441,0.10083426026125462,0.45338688512165837,0.03080757917403147,5.1672295854241534,0.19212638715664504,0.9685756975601821,0.0014577291677646627,0.9954661311487841,0.0003080757917403149,0.9817998559584291,0.000853148409153387,0.36801280447113793,0.006947631343616012,11.396875,0.2943707783110147,0.9998334283789279,1.9593523075302382e-05,86.09122128120052,0.08913215417791044,0.45338688512165837,0.03080757917403147,10.721442885771575,0.15000418479386612,0.8500481514895248,0.017721825629559047
burst,rabs_h,320,0.1681776385760759,0.0024256195769415427,0.06676383414664668,0.002596815385043856,2.2249999999999974,0.026272691785889424,25.83333333333335,0.8757563928629809,1.39221462223157,0.07814081465796263,5.106666871510212,0.1921212757033828,0.9685723256307263,0.0014689642064634042,0.9860778537776833,0.0007814081465796265,0.9772299083163298,0.0011015553038000061,0.827586961961962,0.02823158625388946,13.28125,0.6864904692571322,0.9930564301339089,0.0013839961440971615,85.92779873645125,0.1404813537251373,1.39221462223157,0.07814081465796263,9.341495490981963,0.31849554454856777,1.3059388269151875,0.07408987357526567
burst,rabs_l,320,0.1568686336075658,0.0030794826212850444,0.0866327101841425,0.0031273245420178264,1.102899774774775,0.0017742979504575544,63.23667417417414,0.0591432650152518,2.0308989845471714,0.10360458143126365,5.037205566976886,0.18675195975974854,0.9687503708106247,0.00147454846726909,0.9796910101545284,0.0010360458143126366,0.9741795131950675,0.0012302314729810606,1.7413288288288293,0.01589625316386326,14.3375,0.6595628783056786,0.9874203168564921,0.001074993080253236,85.65153170705085,0.2129344667843278,2.0308989845471714,0.10360458143126365,13.76596943887775,0.22736644781370965,3.908424567924316,0.05070201112146603
burst,rabs_pd,320,0.1525060483660744,0.0027976959782756916,0.07582023755526356,0.002755701009320699,1.4855699449449464,0.0033138275040882383,50.4810018351685,0.11046091680294125,1.7299552408344598,0.09386795571930681,5.018277791572826,0.18730989941040357,0.9690214166155041,0.0014652665034975531,0.982700447591655,0.0009386795571930684,0.9758001852424453,0.001174896319961622,1.1508675342008672,0.008869292542904516,9.84375,0.27572845063116136,0.9869301949615845,0.001185540159547488,85.64116200807624,0.1829735304950601,1.7299552408344598,0.09386795571930681,54.25350701402799,0.47211418339403316,1.9841182181471688,0.027138389396072122
burst,oracle_b,320,0.10586370159221722,0.0012034293857631972,0.03311382671734232,0.001195006806915119,1.133617992992993,0.004332938838527898,62.212733566900205,0.14443129461759657,0.30420184636903225,0.023123723434112415,5.0351075551644,0.18724574049425902,0.9694571462980285,0.0014025087672175254,0.9969579815363101,0.00023123723434112392,0.9829794032580731,0.0007987839797873928,1.8270103436770113,0.021625151432894448,16.321875,0.3581176919658971,0.9877811853629395,0.0010482262612916886,85.64224043973549,0.213320055991073,0.30420184636903225,0.023123723434112415,13.853018537074144,0.30099571713169143,4.327223870577839,0.0649690625404941
severe_burst,fixed_b1,320,0.22065931621725898,0.003394104747903528,0.1213901564324742,0.003800333796792617,1.0,0.0,66.66666666666677,0.0,2.1074001033356433,0.10212585064371299,9.965326790507902,0.3894868150469102,0.9407704944978794,0.0023732906758197714,0.9789259989666451,0.0010212585064371302,0.9594042945335144,0.0016617227181401528,3.951277318985654,0.15579924006645274,61.75,4.0489056070029665,0.9836469253717652,0.0014738690409989803,72.27227227227219,0.38081262799600724,2.1074001033356433,0.10212585064371299,0.0,0.0,10.080730200177474,0.4582665483032895
severe_burst,fixed_b2,320,0.1855816780321988,0.0026942041041575324,0.07972862185101762,0.0028703789845429253,2.0,0.0,33.333333333333385,0.0,1.519362993382186,0.08320112021018064,6.65096419291239,0.2572735532612274,0.9598823627435069,0.0017321479374807472,0.9848063700661778,0.0008320112021018067,0.9721569482644925,0.0012561215055611045,1.7235370787454118,0.07586071198375062,33.590625,2.9840577133935,0.9869445088591424,0.001311124094130304,71.79179179179172,0.2940502291677168,1.519362993382186,0.08320112021018064,0.0,0.0,3.5537030645837766,0.22807419553676508
severe_burst,fixed_b3,320,0.17244605999228402,0.0016939410612682691,0.04398433263993163,0.0016808167792887818,3.0,0.0,0.0,0.0,0.6515029639016818,0.040084771595716384,5.383928484503342,0.20503133305094837,0.9673154230603528,0.001514760945399606,0.993484970360984,0.00040084771595716385,0.9801898909374472,0.0009289384314660105,0.5641151568234899,0.006613557187391976,10.446875,0.23752022177151957,1.0,0.0,72.25725725725728,0.1714934386261045,0.6515029639016818,0.040084771595716384,0.0,0.0,0.0,0.0
severe_burst,aoi_adaptive,320,0.17704045256193662,0.0033202482571639794,0.09466395106043535,0.003409764263921343,1.3953953953953948,0.00523989191946913,53.48682015348678,0.17466306398230433,1.9058318221675492,0.10042823372014512,7.100957966670545,0.2650947471116549,0.9569905176185374,0.0018495558828269143,0.9809416817783244,0.0010042823372014512,0.968792475213666,0.0014055016297614942,1.7707123790457118,0.012286173074803177,15.153125,0.25805402695707297,0.9866590547428886,0.0010880570437193967,71.74254789104955,0.30318918629083974,1.9058318221675492,0.10042823372014512,34.085045090180344,0.24698010309134447,2.8860635396694434,0.03484243031733044
severe_burst,risk_adaptive,320,0.18880801700137623,0.002668090320795561,0.0766021392486236,0.0028078311815822347,2.26551551551552,0.026344119028308695,24.482816149482815,0.8781373009436232,1.4441731989532633,0.08150938764693735,5.951380796648445,0.237924812150256,0.9637680596338842,0.0016602378930178415,0.9855582680104666,0.000815093876469374,0.9745131141894919,0.001193404693200676,1.439017142142142,0.04834605220760105,24.89375,1.275352003701878,0.995524865340365,0.0009345367827301176,72.05616614917463,0.26336349369144574,1.4441731989532633,0.08150938764693735,5.066382765531055,0.15384264590369554,2.060754046947557,0.12781199366412865
